Review,Feature,Emotion
ordering medicine clicked free delivery option package others charge would 248 r pay 273 r added 29 r delivery charge nowhere less trust application future add thing automatically like make user pay bad trusting application level didnt see much paid medicine get much less amount,"Review -> Free Delivery, Medicine Delivery, Payment Processing, Transparency in Charges",Positive
recently ordered medicine apollo app charged 4 time mrp price fortunately father noticed called apollo explanation simplysaid issue apollo app went dispatched store person said since already billed could change eventhough price charged wrongly please aware app bug check mrp v amount charged otherwise loose money transparent,"Review -> Pricing Transparency, Order Management, Payment Processing, Medicine Delivery",Negative
pathetic app everytime book appointment make wait hour would take money doc wont join time twice thought might emergency situation every time every doc customer care guy even pathetic always give excuse doc surgery doc picking phone dont even live promise say would call back never,"Review -> Online Doctor Consultations, Customer Support, Scheduling/Booking System, Doctor Availability, Wait Time, Emergency Handling",Negative
purchased product app product name mintop fote 5i placed order received duplicate product paid apollo app 1700 changebut got fake item difference original item duplicate item see give know fake productthis scam happen app want go medica get directly dont place order appi got duplicate produc,"Review -> Product Authenticity, Online Medicine Delivery, Return/Refund Policy",Negative
medicin ordered delivered app showing status item delivered called delivery agent picking call tried contact appollo help also wst time otp delivery last 4 digit mobile number delivery agent must know dont shared otp one dont know whether deliver notfeeling like scamed,"Review -> Medicine Delivery, Delivery Status, OTP Verification, Customer Support",Positive
service really improved therefore im updating review 1 star 4 star even purchased circle membership small step taken company allow purchase half strip medicine sometimes doctor prescribes 23 tablet medicine whose entire strip cost 5001000 case forced go offline store usually provide lower quantity would really appreciate change implemented,"Review -> Online Medicine Delivery, Quantity Options, Membership Benefits",Positive
donot buy app want peace ordered two strip medicine got one strip delivered modified order last moment without consent customer medicine list price r 185 refunded r 31 source account basically deducted alsmost entire discount amount refundable amount also customer support nonexistent later found credited 125 health point use outlet,"Review -> Order Management, Refund Policy, Customer Support, Medicine Delivery, Pricing Transparency",Positive
disappointing experience online consultation service doctor requested multiple test sharing report response apollo online chat lack followup highly unprofessional would recommend doctor apollo online consultation platform tried reachout apollo team help doctor high consultation charge service,"Review -> Online Doctor Consultations, Diagnostic Tests, Customer Support, Pricing",Negative
needed 1 medicine urgently minor couldnt step away installed apollo app quick delivery held back since said delivery 1130pm chose wait went ahead best possible near residence within 20min orderthe product delivered gesture like anticipated unexpected thank much tumbaa thanks yaaru jaane ke fastrack delivery highly recommended,"Review -> Quick Delivery, Medicine Delivery, Delivery Time, Online Ordering, Residence Proximity",Positive
saved medicine cart purchase later suddenly getting call apollo executive offering extra discount saved cart product question executive know saved cart told name product cart address name caller genuine apollo executive serious security issue,"Review -> Saved Cart, Medicine Delivery, Customer Support, Security",Positive
ordered medicine jan 11 delivery date 15 jan delivery date received message saying order cancelled inventory unavailable couldnt tell earlier id arrange medicine urgently somewhere else without discount apollo even compensating asked atleast refund apollo circle membership plan cost since purchased recently experience cant trust apollo againbut didnt,"Review -> Medicine Delivery, Inventory Management, Refund Policy, Membership Plan, Order Cancellation",Negative
better place order using online pharmacy apps 0 committment delivery even paid apollo membership member dont deliver time uncommitted service provider customer care simply close ticket without resolution move delivery date like 323351 last time using app app even bad user friendly dont know design ux 20242025 story continues 3804504 new ticket,"Review -> Delivery Time Commitment, Customer Care, User Interface, Medicine Delivery, Membership Benefits",Positive
extreme money making concept apollo group purchased paid membership apollo applicable instore purchase need pay membership good better switch medicine vendor note based response reached store also confidentially debating online instore different need pay membership separately please educate team make sure system integrated properly,"Review -> Membership Management, In-Store Purchase, Online Purchase, Medicine Delivery, Vendor Management, Online Consultation, Diagnostic Tests, Lab Test Booking, Doctor Consultations, Membership Benefits, Payment Processing",Positive
ordered twice apollo first time got wrong medicine opened packet straight away return window closed wasnt even way contact second time order wasnt delayed 5 day also sent smaller packaging size paid asked refund diff amt needed medicine thus couldnt return apollo offered return without replacement cant understand allowed deal med,"Review -> Order Tracking, Return Policy, Packaging, Refund Policy, Medicine Delivery, Customer Support",Negative
terrible service booked online appointment lab refused take ultrasound without doctor sign stamp prescription doctor didnt reply text initial call less 15 min didnt ask anything told get ultrasound done could use prescription ultrasound go visit another doctor physically poor response charge hefty amount money really disappointed apollo,"Review -> Online Lab Test Booking, Doctor Consultations, Prescription Management, Customer Support, Payment and Pricing",Negative
bad service doctor indraneel saha called phone spoken hardly 34 minute told medicine said would write prescription didnt disconnect call however 10 minute call got disconnected opened app app showed consultation still progress kept checking tried chatting also got response got worried called customer care 25 minute call completion get prescription,"Review -> Online Doctor Consultations, Prescription Service, Customer Support, Call Dropout/Disconnection Handling, Consultation Status Update",Positive
experience apollo 247 delivery worst ordered medicine promised 2 hour delivery 4th feb 2025 havent delivered medicine time made complaint promised delivery 1230 noon 5th feb 2025 1113am cancelled order without consent top shadofax delivery partner talked rudely call tried connect understand reason cancellation worst sevice ever,"Review -> Medicine Delivery, Delivery Time, Customer Support, Order Cancellation",Negative
medicine test booking efficient doctor consultation good firstly timing appointment never adhered book digital consult doctor 7pm doctor never join time join 40 45mins late neither option cancel appointment also lot work atleast make sure doctor join prescribed time 10mins acceptable 40mins delay isnt,"Review -> Digital Consultation, Appointment Scheduling, Punctuality of Doctors, Cancellation Policy",Positive
pathetic experience ordered 7 different set medicine got one medicine ie renosave tnt ordered 60 piece got 30 piece invoice took amount 60 piece prepaid order didnt provide appropriate count medicine h bn twice single time medicine apollo reliable brand dont feel reliable brand circle membership still kind worst experience,"Ordering and Delivery, Product Quantity, Payment Processing, Reliability, Membership Benefits",Negative
ordered portion powder prescribed doctor hospital convenient easy great servicei found nearby pharmacy shop found prescribed protein powder available went online search found apollo delivering product 30 min instant went app placed order came time dont need run pharmacy pharmacy medicine order delivery instant,"Review -> Online Medicine Delivery, Instant Delivery, Convenience, Availability of Products",Positive
great experience sold product authentic quality efficacy topnotch trying time counterfeit drug pervasive apollo 247 brings necessary peace mind online apps sold counterfeit drugsfake crocin past unfortunately fraudulent apps bigger market share sincerest request public buy apollo 247 genuine specialised otc drug,"Review -> Authenticity of Medicines, Online Medicine Delivery, Availability of Genuine OTC Drugs",Positive
ive disappointing experience apollo pharmacy app placed order never arrived yet status marked delivered ive contacted customer support multiple time past week instead resolving issue continue promise action within 2448 hour never happens make matter worse ive received repeated call socalled representative either doubt integrity insisting confirmed delivery agent,"Order Tracking, Customer Support, Delivery Service, Status Update",Positive
great issue application term product delivery customer support ordered two orthopaedic pillow 1st one packaging tampered 2nd one god know informed support team immediately proper resolution moreover keep closing conversation middle medical assistance application team understand urgency since past 5 day able resolve single query,"Review -> Product Delivery, Customer Support",Positive
paid membership non refundable per membership getting 3 consultation month free provided asking refund debating non refundable clause even solving issue free consultation plus medicine required urgent basis never available always delivery time week short membership waste money later time writing email answering call,"Review -> Refund Policy, Consultation Services, Medicine Delivery, Customer Support",Positive
bannerghatta hospital nephrology department appointment system worst appointment mandatory see dr gokulnath yet coordinator allows people appointment meet doctor contact people appointment wait 23 hr past appointment time given feedback multiple time yet change everytime wait 3 hr meet doctor,"Review -> Appointment Scheduling, Wait Time, Doctor Availability, Feedback Mechanism",Negative
edit apollo customer service came great extent dont care customer health time recent experience ordering medicine support provided bad hence reduced rating 5 2 previous review excellent customer service address concern atmost customer satisfaction recommend taking membership need medicine frequently even buy small amount medicine every month,"Review -> Customer Service, Medicine Delivery, Membership Benefits",Positive
pathetic service ordered medication daughter first said attempted delivery failed 3 day wait one tried contact call complain inside stupid app instead tracking medication asking address mobile number alternative mobile number email id cant even deliver medication think service doctor call within 15 minute insurance 1 year would instead ruining apollo reputation 0 star making wait,"Review -> Medicine Delivery, Customer Support, Tracking, Doctor Consultation, Insurance",Negative
ordered app received order updated delivered app without concern otp given call made customer support proper response customer support sharing delivery person number contacted customer use customer support given number delivery person switched customer support want wait till 2448 hr apollo take responsibility patient,"Review -> Order Tracking, Customer Support, Delivery Service, OTP Verification",Positive
editing review third time delivered wrong medicine even though bought premium version say circle membership return process slow hectic medicine got delivered 30 minute returning process requires 5 day pickup 7 day refund one worst service provider ever came across please dont provide email reply post write guy order history,"Review -> Medicine Delivery, Return Process, Refund Process, Customer Service, Membership Benefits",Negative
harrasment process missing medicine done prepaid order havent received refund missing prepaid medicine complain process bad waste time money big trick refund money return damaged medicine lost money giving prepaid order apollo online pharmacy apollo pharmacy trusted like flipkart health plus 1mg apollo pharmacy taken 11 day deliver item missing damagedrefund zero,"Review -> Order Tracking, Refund Process, Delivery Time, Product Quality, Customer Support, Prepaid Order Management, Return Policy, Medicine Authenticity, Online Payment Processing",Negative
horrible service totally horrible experience ordered medicine extra payment delivery within 3 hour already missed two time line still delivered treating medicine like grocery clothing late delivery effect thing must think medicine life saving general thing orderd 21 feb 25 delivered till 24 th feb 25 location capital india new delhi imagine situation work progress,"Review -> Medicine Delivery, Delivery Time, Product Handling",Negative
fake eta keep extending possible wait medication even day even order 56k worth important med fake eta impact someone health action escalate register customer care would rather trust local store vendor going forward thanks delaying first last order apollo 247 looking followup call email reimbursement,"Review -> Estimated Delivery Time, Medication Delivery, Customer Support, Reimbursement Process, Trust and Reliability",Positive
installed apollo 247 reason specially medicine immediately uninstall always delay every order service poor dirtiest whole world even support team cannot help delivery logistics ridiculous thing never hear exactly customer want rating actually 1 5 guy,"Review -> Delivery Logistics, Customer Support, Order Service, Medicine Delivery, Rating System",Negative
1 star wish could give 5 apollo pharmacy customer support beyond atrociousa complete scam ive trying return order four day despite countless call email chat zero response disappear moment get money showing blatant negligence isnt bad serviceits absolute incompetence brand big get away shameless disregard customer deeply regret trusting apollo pharmacy,"Review -> Customer Support, Return/Refund Policy, Order Tracking, Response Time",Negative
ordered medicine 14nov got wrong order didnt receive physical bill request return refund one responding till today called requested app many time everytime tell within 48 hr resolve better buy shopsi shared everything many request came rejected pick telling came pick medicine cant pick left contacted told wait 48hrs,"Review -> Order Management, Delivery, Refund Policy, Customer Support, Billing",Positive
dont zero optioni ordered medicine today at11 showing deliver 110 pm reaching time change 210 pm change 310 pm finally changed 11 pmthis apollo online delivery work whenever order happen change delivery time sure guy provide type worng time every time high demand high demand pro active delivery finally cancelled worservice,"Review -> Delivery Time Accuracy, Reliability of Service, Proactive Delivery, Order Tracking, Estimated Delivery Time, Cancellation Policy",Positive
taking premium membership app bad descision firstly placing app show product covered express delivery would delivered 2 hr however make payment delivery timeline extends take even day product medicine deliver secondly despite paying extra premium membership im able purchase medicine much cheaper rate apps,"Review -> Delivery Timeline, Pricing, Membership Benefits, Medicine Delivery",Negative
day delivery thatbtoo withing hour fantastic review medicine yet reached 24hours guess positive review spoil progress good cm servicedelay receiving medicine first time soon called cm service raised ticket resolved issue medicine delivered immediately promisedhope team work providing best 12th feb 2025 wrong medicine delivered replaced one send wrong medicine,"Review -> Medicine Delivery, Customer Service, Order Tracking, Replacement Policy",Positive
doctor dont reply virtual consultation app force pay followup also limit 3 message cant reply consultation option rate doctor another con another experience doctor didnt join call 0 support corporate plan treated free consultation let hr know special treatment received continues deliver mediocre experience doctor available take call,"Review -> Virtual Consultation, Payment and Follow-up Process, Doctor Availability, Customer Support, Consultation Experience, Rating System",Positive
ordered med needed urgently eta 1130 pm breached without intimation email call message 1220 connect support get told delivered 11 115 hour already breached sla telling high priority ticket decided go buy med 1240 due delay asked cancel hear sla cancelling 24 hr neither get med time acceptable eta,"Review -> Medicine Delivery, Estimated Time of Arrival (ETA), Service Level Agreement (SLA), Customer Support, Cancellation Policy, Priority Ticketing, Delivery Timeframe",Both Positive and Negative
terrible experience apollo 247 ordered medicine urgently father stroke survivor app promised delivery 1 hour 20 minute delivery delayed 2 day forcing cancel buy nearby pharmacyto make thing worse there proper customer care supportcalls go unanswered state operational time even 2 day there response im still waiting refundhighly disappointed unreliable service wouldnt recommend apollo,"Review -> Medicine Delivery, Customer Care Support, Refund Process, Delivery Time",Negative
good lab booking home collection charge 100 extra worst medicine order handling fee r 10 platform fee delivery fee r 100 extra adding r 100 extra delivery deal also customer care doesnt accept prescription beyond 2 week also dont accept discharge summary valid doctor note buying medicine medplus better nearby better call neighbourhood store home delivery,"Review -> Home Collection Charge, Medicine Order Handling Fee, Platform Fee, Delivery Fee, Customer Care, Prescription Validation, Delivery Time, Competitor Comparison",Positive
buy people taking advantage pandemic cheat customer placed multiple order almost around 25 week back policy cannot cancel order dispatched refuse delivery show status dispatched attempted delivery refuse essentially money stuck mean cancel order better go local pharmacy trying online service,"Review -> Order Cancellation Policy, Delivery Service, Refund Policy, Online Ordering System",Negative
ordered medicine 12th feb 9 pm showed extra charge instant delivery day 1130pm agreed placed order time passed get medicine could daily dosage approached support team without hesitation told delivered next day sort bot chat realtime response pathetic response would never suggest anyone place order need medicine day completed daily dosage,"Review -> Instant Delivery, Customer Support, Medicine Delivery Timeframe",Positive
worst app among pharmacy app delay delivery asked post pone delivary new date even dont delivary new date customercare every time tell escalate problembut use say trick calm scamming people saying problem highlighted every time daily tell deliver today courier service worst delvry 7 day late order placed 13 day back,"Review -> Delivery Time, Customer Support, Courier Service",Negative
booked online consultation wife extreme pain right side face around 1046pm wait time 20mins almost hour response tried calling customer support surprisingly voice mail still happy diwali message wished hung seriously brand pathetic level service post taking fee dont want waste feedback aswell nothing would change selection doctor also good,"Review -> Online Doctor Consultations, Customer Support, Wait Time",Positive
recently used apollo 247 home lab test provided doctor prescription customer care however phlebotomist called confirmation said scheduled test wrong called customer care insisted test correct confusion frequent need staff consult supervisor made cancel find another service ive used apollo without issue experience disappointing,"Review -> Lab Tests at Home, Customer Support, Test Scheduling",Positive
fraud app purchased sunscreen form sold mrp saying ill get 15 cashback received 3 cashback sunscreen way cheap platform almost 20 difference price thing medicine apollo sell everything mrp saying youll get cashback cashback get zero nothing purchased product 1mg 2030 cheap app saw discounted price check mrp,"Review -> Cashback Feature, Pricing, Medicine Delivery, Discounted Prices",Negative
extremely bad experiencei booked test technician arrived home mix gave wrong blood report cross checked medall blood reportssame dayno one bothered make talk lab pathology doctor app doesnt work device cause lot audio video call issue doctor dont respond text youve pay get response there sometimes problem doctor call usual apollo landline number well,"Review -> Lab Test Booking, Diagnostic Test Report Accuracy, Doctor Consultation, App Functionality, Audio/Video Call Quality, Customer Support",Negative
lab test booking horrible happened twice book slot preference someone backed change per convinience please note slot booked customer reason change without concern difficult slot unavailable update app real time book slot accordingly please dont book lab test provide incomplete test result ask new sample horrible,"Review -> Lab Test Booking, Real-time Updates, Test Result Accuracy, Slot Preference, App Usability",Negative
iam regular user apollo 247 app medicine ordered online delivery speed quite good also great experience home collection sample lab test even sunday doctor doctor apollo app always available emergency also like way single app used everything starting booking online doctor appointment booking lab test medicine online prescription way go,"Review -> Online Medicine Delivery, Home Collection of Lab Test Samples, Online Doctor Consultation, Emergency Services, Lab Test Booking, Online Prescription",Positive
initially support good started 247 least customer getting customer meeting standard worst premium subscription use also point nowadays become bogus wont able deduct random purchase discount also become brainwash customer support cry vain order important medication thm delivered properly get proper support,"Review -> Customer Support, Medicine Delivery, Discount Offers, Premium Subscription, Order Management",Positive
giving five star app beacuse helped lot past two year reliable app good service perfect delivery cant use app easily iam visually challenged person try search medicine nowadays mobile hang screen reader doesnt read anything force order medicine apps till last month working fine think new feature come doesnt support screen reader,"Review -> Ease of Use, Accessibility, Medicine Delivery, Screen Reader Compatibility",Positive
unreliablenever using cheap unreliable wife extreme hypothyroidism tested one month back report came normal next impossible elsewhere dont contact number first level support email ticket take time dont use need original bill report provide digital copy physical report collected centre option chose nearest one,"Review -> Diagnostic Test Report, Customer Support, Digital Copy of Report, Medicine Delivery, Lab Test Booking",Positive
apollo app 0 reliability lured express delivery time booked prepaid delivery person returned back app credited though showing debited account shop simply cancelled order booked second time showing 11am delivery around 1015am billing simply changed delivery 11pm urgently need med duping people false express delivery promise use pharmacy app,"Review -> Express Delivery, Payment Processing, Order Cancellation, Delivery Time Slot, Medicine Delivery",Positive
app take part fraudulent activity trick playing medicine selection app would show price billing would show different price higher original case cod option betting possibility would forget original billing amount payment case pay later option pay adjusted higher amount,"Review -> Price Display, Billing System, Payment Processing, Medicine Selection, Online Payment Option",Negative
one useless apps around even terrible customer service search medicine pin code delivery location expected delivery time 2 hour time payment get updated 46 day medicine needed soon week price apollo store biggest issue customer care agent harrass back back call day u dont complete purchase adding cart log app everytime,"Review -> Medicine Delivery, Customer Service, Payment Processing, Search Function, Location Services, Expected Delivery Time, Cart Management, Login/Authentication",Negative
recently first consultation apollo 247 dr suruja nutulapati exceptionally friendly quickly understood concern dr nutulapati provided clear guidance necessary precaution offered effective strategy manage pain truly appreciate effort thank exceptional consultation,"Review -> Online Doctor Consultations, Doctor Friendliness, Guidance and Advice, Pain Management Strategy",Positive
pathetic customer support ordering medicine app long one order marked delivered though havent received trying need help section every time call delivery executive number showing saying deliver order let check since two day still havent received order even picking call option given customer support seriously pathetic customer support,"Review -> Order Tracking, Delivery, Customer Support",Positive
worst experience apollo247 app order medicine app uploading doctor prescription however received invoice copy another doctor name without signature pharmacist reported customer service even lapse 10 day solution provided response also mark consumer im facing issue wrong invoice request consumer go alternate apps instead apollo 247,"Review -> Medicine Order and Delivery, Prescription Upload, Invoice Generation, Customer Service",Negative
service deteriorated purchased medicine online 76 year old father apollo prompted opt ecofriendly delivery medicine delivered one go delivery delayed every time extend delivery 11 pm ist next day thus giving choice wait medicine delivered want cancel order theyll make wait 7 day get refund medicine ordered worth 23k,"Service Deteriorated -> Delivery Service, Customer Support 
Purchased Medicine Online -> Online Medicine Ordering 
76 year old father -> Age Group Compatibility, User Experience 
Apollo Prompted -> Brand Reputation, Customer Trust 
Opt Ecofriendly Delivery -> Ecofriendly Delivery Options, Packaging 
Medicine Delivered One Go -> Single-Step Delivery, Logistics 
Delivery Delayed Every Time -> Delivery Timeliness, Reliability 
Extend Delivery 11 pm IST -> Extended Delivery Hours, Flexibility 
Next Day Thus Giving Choice -> Next-Day Delivery, Delivery Scheduling 
Wait Medicine Delivered -> Waiting Time, Delivery Efficiency 
Want Cancel Order -> Order Cancellation, Refund Policy 
Theyll Make Wait 7 Day Get Refund -> Refund Processing Time, Customer Support 
Medicine Ordered Worth 23k -> Order Value, Pricing 

-> Delivery Service, Online Medicine Ordering, Customer Support, Ecofriendly Delivery Options, Logistics, Delivery Timeliness, Reliability, Extended Delivery Hours, Flexibility, Delivery Scheduling, Waiting Time, Delivery Efficiency, Order Cancellation, Refund Policy, Refund Processing Time, Pricing",Positive
dont buy circle membership get benefiti book blood test circle membership free friend collection executive visited collect sample reschedule without consent whenever call told booking free test come want behaviour bad,"Review -> Lab Test Booking, Sample Collection, Rescheduling, Customer Service, Membership Benefits",Positive
searching one medicine long couldnt find local medicine store even store like frankross flipkart health unable provide thanks apollo pharmacy ordered product night got first morning delivered product fast packaging convenient great buying great experience easy use application various payment option even provide whatsapp order tracking every feature good,"Review -> Fast Delivery, Convenient Packaging, Easy Application Use, Various Payment Options, Order Tracking",Positive
disappointing experience apollo app doctor interacted quite rude seemed uninterested addressing concern additionally shocked find free followup every consultation requires new payment even showing report doctor requires extra charge feel unreasonable charged r 2400 consultation quite steep given quality service wouldnt recommend app anyone,"Review -> Doctor Consultation, Follow-up Consultation, Payment Model, Report Sharing, Pricing",Negative
ordered 5 product prescription mother although got 4 product one product stock guess got refund source payment everything air tight seal pack got bill received everything time mentioned though discount increased discount doesnot include electronic item overall rating service satisfaction good although first purchase per experience especially pandamic would recomend buy,"Review -> Product Delivery, Refund Policy, Packaging, Billing, Discount, Product Availability, Overall Satisfaction, Purchase Experience",Positive
used book track covid testing order medicine ui user friendly although bit heavy slow sometimes experience booking covid test good poor medicine delivery experience delivery agent claimed wrong location although entered correct address placing order happened twice lack customer support email phone contact another concern overall experience average,"Review -> COVID Testing Order, Medicine Delivery, User Interface, Customer Support, Location Accuracy, Delivery Speed",Positive
one star past occasion booking test slot manipulated phlebotomistssample collection team reschedule fasting post prandial collection timing without considering patient convenience sample collected earlier usual time causing discrepancy reading raised issue multiple time terrible experience causing immense stress brand getting compromised dont wish spend money,"Review -> Lab Test Booking, Phlebotomist Service, Sample Collection Timing, Patient Convenience, Diagnostic Test Report Accuracy",Negative
used app conducting urine test really smooth straightforward experience maybe depends time case took half day ordering test receving report amazing feel like india meditech industry really ahead world one thing improved signup process think better allow user sign google login like people tired make many account different apps anyway best experience,"Review -> Urine Test Booking, Report Delivery, Signup Process, Google Login Integration",Positive
using app nearly 68 month order mother monthly routine pro 1 super fast delivery nearby store 2 neat packing especially order insulin 3 offer con 1 delivered wrong medicine took sometime replacing followup customer support ideally customer support sync store medicine shipped check store via phone personally ticket number store delivered replaced medicine 2 addedit location app complicated even used manually locate map saving location see location around 500 meter away,"Review -> Medicine Delivery, Customer Support, Location Services, Packing, Order Tracking, Medicine Authenticity, Delivery Speed, App Usability",Positive
dont buy bcz costly platform buy compare pharmeasy also said 15 reduced medicine cardbut paid apollo card saving dont get back single penny saving buy medicine store reduced whatever policy dont cheat totally fraud policy apollo carddont take apollo card rather take 10 reduction time purchase,"Review -> Savings Policy, Medicine Pricing, Discount Offers, Membership/Subscription Cards",Positive
bad experience online appointment almost useless doctor couldnt even hear properly call got disconnected didnt even call back send prescription thats cant even manage profile family member properly mother duplicate profile customer care also useless tried contact everything nothing work app experience also laggy slow,"Review -> Online Appointment, Audio/Video Quality, Call Connectivity, Prescription Management, Profile Management, Customer Support, App Performance",Negative
suggest go medplus outlet give 5 discount well point based purchase apollo giving product rate even 1 discount even small medical kiosk give amount give discount giving 3 5 discount point general product worst experience worthy buy apollo fraud outlet never sawn one circle apollo looting 249 avail 15 discount medplus offering free membership,"Review -> Discount Offers, Product Pricing, Membership Benefits, Delivery Service, Competitor Comparison",Positive
absolutely horrid tried book simple blood test collection home appointment rescheduled atleast 4 time even get call agent saying canceled end didnt even anything tell agent im anything change come collect sample there real way even talk customer service email automated whatsapp service im really disappointed,"Review -> Home Sample Collection, Customer Service, Scheduling Appointments, Communication",Negative
worst management experience doctor asked follow blood report 24 hour doctor replied given r 700 got wasted doctor available appointment within 5 min see patient report already paid someone serious illness good wait 2448 hour basically doctor nothing still getting paid,"Review -> Doctor Consultation, Diagnostic Test Booking, Payment Processing, Wait Time, Doctor Availability",Negative
wost app ever used medicine delivery work good express delivery come urban suburban area delivery order always get delayed placed order 3rd nov told get delivered 5th nov 7th still didnt get delivery useless customer service faced far trying several time 1 executive able tell order get delivered 10th nov due internal issue recommended,"Review -> Medicine Delivery, Delivery Time, Customer Service",Positive
nice tidy user interface app lack specific drug indication side effect important information also faster delivery needed customer placing frequent order app sometimes feel glitchy lag opening drug page making user uncomfortable app requires smoothness opening closing app page app take couple extra time open fixing lag make even better user experience gr8 packing delivery,"Review -> Drug Information, Side Effects, Delivery Speed, User Interface, App Performance, Packing and Delivery",Positive
worst kind delivery service one worst customer care one cant expect kind resolution regarding order case order get cancelled automatically order getting delayed day day cant anything rather wait wait wait never end finally purchase medicine local anyhow type experience one facing city metro city like small town 90 chance order get cancelled,"Review -> Order Cancellation, Delivery Time, Customer Support",Negative
yes worst customer service provided ordered medicine sept 9 got message delivery attempted failed update every day app show message delivery attempted 11 pm response frustrated support number contact get issue resolved raised 5 ticket response want cancel order get money back delete app forever still received apollo worst,"Review -> Order Tracking, Delivery, Customer Support, Refund and Cancellation Policy, App User Experience",Negative
using last 6 month major issue good experience far sometimes got order delivered within half hour problem faced regarding unavailability many medicine record past order available app invoice would useful record previous full fy including invoice accessible app may great app facilitated choosing delivery slot like amazon fresh,"Review -> Order Tracking, Delivery Time, Product Availability, Order History, Invoice Management, Delivery Slot Selection",Positive
strongly recommend take service apollo diagnostic service terrible 3rd time tried worst time walkin customer also worst proper point contact update communication done technician doesnt even know test painful give sample plug niddle properly one responds report like following govt hospital,"Review -> Diagnostic Service, Communication, Technician Expertise, Reporting, Sample Collection Process",Negative
proper support one thing noticed last order searching medicine always show less price however adding cart prce definitely increase mentioning latest price updated sure dont provide updated price product detail page iyself,"Review -> Price Display, Cart Functionality, Product Detail Page, Price Update Feature",Positive
hello able see order history buy medicine almost 23 time week see old order 4 month old also daily keep getting annoying sm pending order cart go cart empty also almost take 23 day discount reflect account balance many time dont get discount look medplus app professional user friendly detail customer need,"Review -> Order History, Cart Management, Discount Application, User Interface, Medicine Delivery",Negative
ordered medicine send another medicine want replace satisfied response side app difficult use another side ordered eta displayed 11pm next day went ahead placed order completing payment etc got notified huge chunk order delivered 8 day later quite bad say least display realistic timeline moving payment page,"Review -> Order Tracking, Estimated Delivery Time, Payment Processing, Medicine Delivery Timeline, User Interface",Negative
useless download app think due brand name itll helpful instead worrisome app havent received order yet cant cancel either money refunded whole another process disappointed unfortunate situation medical institution show help dont even way could contact customer care theyre automated email 0 star,"Review -> Order Cancellation, Customer Support, Refund Process, Order Tracking",Negative
bought premium service claimed deliver med couple hour delivery service shady confusing transparant wallet never worked instore transaction appeared app several store near charge full doesnt basic med stock look clueless time manual clumsy upi payment online delivery show app approx week big medicine order fancy looking store big gimmick,"Review -> Delivery Service, Transparency, Wallet Functionality, In-Store Transaction, Online Payment, Medicine Stock, User Interface, Payment Method (UPI)",Negative
worst app worst experience tried booking diagnostic well medicine neither sample collection happened timehe called cancellednor medicine deliveredapp showed 4 hour upon contacting customer care told 4 dayspost complaining order got changed automatically selected item list refund initiated surplus amountv paid cant serve keep promise dont make one app service need improvement,"Review -> Diagnostic Test Booking, Sample Collection, Medicine Delivery, Customer Care, Order Management, Refund Process",Negative
one worst apps ordered glucometer diabetic father glucometer delivered turn neither issuing refund providing replacement customer service absolutely pathetic keep repeating issue resolved 2448 hr action taken total scam take money deliver defective good take absolutely action edit order replaced changing review 1 4 star,"Review -> Product Delivery, Customer Service, Refund/Replacement Policy",Negative
price medicine change even payment done pay 1526 extra delivery person inconvenient could deducted cashback able receive otp delivery person wait least 30min added inconvenience unable apply coupon app login via desktop upload 2 separate prescription parent name caused confusion okay cashback discount comparable apps like pharmeasy 1 star,"Review -> Payment Processing, Delivery Service, Cashback Feature, Coupon Application, Login Functionality, Prescription Upload, OTP Verification, Discount Comparison, Customer Support",Negative
update 20210420 reduced 5 2 star guess commented soon getting medication report time ordering couple additional test received report even 4 day 20210416 simply work im able get many thing done via app even peak covid19 situation bengaluru hat apollo team please fix bug improve ease use make order modifiable without assistance customer care,"Review -> Medicine Delivery, Diagnostic Test Booking, Order Modification, Customer Support, App Usability",Positive
availability medicine great delivery super fast need suggest please give delivery medicine one lot difficult come 4th floor take delivery multiple lot give option app get medicine one lot ultimately help reduce cost also dont give physical invoice copy invoice reduces use paper help reducing cutting tree ultimately achieve goal change climate,"Review -> Fast Delivery, Multiple Lot Delivery Option, Digital Invoice, Paperless Transaction, Cost Reduction, Medicine Delivery, Online Medicine Order, Doorstep Delivery",Positive
really scam almost 12 day since ordered first showed medicine delivered without delivering lot trying sent order late half order 16 day dont pickup call ive contacted today say got half order half money gone never going order app moreover token service also waste never resolve issue close token,"Review -> Order Tracking, Delivery Time, Customer Support, Refund Policy, Token Service",Negative
platform offer firstorder discount total 22350 product price 13550 6 handling fee 3 platform fee coupon promised free delivery order 199 added 8660 item making total 22210 final price became 260 applying coupon showed inapplicable suggested adding 26 pricing discount system lack clarity need,"Review -> Discount System, Pricing, Delivery, Coupon Applicability",Positive
disappointed experience today placed order shown app order delivered 1130pm 1150pm order dispatched delivered customer care number personal talk neither cancel order u expect customer kept awake entire night status extremely frustrating customer care number call pls fix issue end,"Review -> Order Delivery, Customer Support",Positive
fake delivery time fake update fake promise first whole promise 25 hr fake payment page immediately changed delivery next day slot second slot delivery also fake 30 min delivery asked another 25 hr slot third delivery update also fake immediately accepting delayed delivery marked order delivered,"Review -> Delivery Time, Payment Processing, Order Tracking, Delivery Scheduling",Negative
