Review,Feature
"Currently there is a minor bug. When you are fillin in a cell with a number, and not in lighting mode, or numbers first mode, if the number you filled in was the 9th and final fill, you automatically get put into numbers first mode. Which automatically fills in the next cell you touch. This might be confusing, please reach out for more details.","Review -> Highlighting, Note Mode, Undo and Erase"
"Updating previous post. Ads are annoying but what is worse? Game doesn't work! Click on Daily challenge: doesn't work. Click on Daily Sudoku (i.e. Killer Sudoku, etc) it works, but once complete you go back to home page and asks if you want to continue it, from a save point, so you can never finish. Haven't been able to play in weeks Every so often there is an update and the daily challenge doesn't work. 2 years after initial review and still experiencing it....","Review -> Daily Challenges, Track Your Progress"
Great game only thing I think would be better is if you could battle friends as well. Maybe set up something to link through Facebook please. Also if u had a multi-player game where u took turns on the same sudoku game placing one number each but if u get one wrong u lose. Also the little numbers that u mark as notes if u could make 2 different sets maybe colour code them so I could make notes for the vertical and horizontal then make different notes for the boxes of 9.,"Review -> Multi-player Mode, Social Media Integration, Note Mode, Multi-player Game Mode"
"This is a fun game with 3 sets of mistakes allowed before game ends. On top of that you can always get a 2nd chance by watching an ad. This is good because I do not like leaving a puzzle unfinished, even if it means getting 5 second chances. My only real problem with this game besides the abundance of ads is that often the game puts my number in a square I didn't choose causing me to have to watch an ad to get a second chance st a game I already knew the answer to. Don't like this at all.","Review -> Undo and Erase, Helpful Boosters, Secure Account, Play Sudoku Offline or Online"
The MAD Innuendo satire magazine artist and authors really hate it the most. All of the numbers can't be in the same spot. The dark side of this game is that it takes up most of my work time. Even though it's the puzzle that gets me thinking hard. Something that's hard to steer clear of. Something that's also superior to basic math. Light side of this puzzle? This puzzle game was advertised to me more than once. ð¤,"Review -> Thousands of Free Puzzles, Daily Challenges, Note Mode, Helpful Boosters, Track Your Progress, Play Sudoku Offline or Online, Customizable Profiles, Four Difficulty Levels, Undo and Erase, Highlighting, Secure Account"
"This game is very good UI wise, but the battle mode is just so awful for so many reasons, 1st of all lets not lie about it, we clearly play against bots all the time, i mean how in the hell am i playing with someone with a 50+ level on easy mode and he just solved 5 numbers while i just completed half of the puzzle? And 2nd point, the difficulty is way too easy it just jumps between easy and medium and rare jumps to hard, you already put a battle mode with 3 tickets, just use it as a hard mode..","Review -> Battle Mode, Difficulty Levels"
"When I started the game, it worked great, but after a few games all my answers were mistakes, so I thought I must've done something wrong. So I started a new game and did the whole sudoku with notes, I checked my answers carefully and repeatedly then, I turned off notes and placed my answers, suddenly my first answer was wrong, when I had 2 mistakes, I checked if they were wrong, I also checked the other numbers. I might just be actually wrong, but please check into this.","Review -> Note Mode, Undo and Erase, Highlighting"
The graphics are clear and easy to see. I like that it alternates between difficulty levels. The only reason I gave this 4 instead of 5 is that when you use a hint it simply fills it in. I would prefer that I get an explanation as to why that particular action applies so that I can learn the logic behind it! I know that would change your ability to select the specific cell you want solved.,"Review -> Helpful Boosters, Four Difficulty Levels"
"Enjoying the app so far. A question, since the developers seem to read these - I accidentally turned off smart hints by answering the popup incorrectly. There doesn't seem to be an option to turn those on in the settings, and I would prefer the smart hints over just having a cell filled in without any logic behind it. Is there a way to enable smart hints again?",Review -> Helpful Boosters
"Updating my review, the latest updates have ruined the game. There's no daily rewards or challenges other than that one daily ""challenge"" mode. I no longer feel any incentive to play and now just feels like a chore, which is unfortunate due to how much I used to enjoy this game. Not only that, but without those daily rewards, it's almost impossible to play the battle mode without watching tons of ads. This was a really unfortunate update.","Review -> Daily Challenges, Helpful Boosters, Battle Mode (not listed but implied as a feature), Daily Rewards"
"I wrote earlier ""Needs improvement in usability"" Well, first, there should be a way to turn off error detection completely. It's irritating when I click the next square by mistake and it immediately shows me red number. Second, you should review the criteria of hardness classification, number of empty squares alone isn't enough. I ran into expect puzzles that I solved in less than 3 minutes, while some medium level puzzles toke over 12 minutes!","Needs improvement in usability -> Error Detection, Difficulty Levels 
turn off error detection completely -> Error Detection
review the criteria of hardness classification -> Difficulty Levels 
number of empty squares alone isn't enough -> Difficulty Levels 
expect puzzles that I solved in less than 3 minutes, while some medium level puzzles took over 12 minutes -> Difficulty Levels, Track Your Progress"
"I love IT!! Not only is it educational and it's also fun. For the first time in forever I find math fun. Whenever I finish playing a round I always look in the mirror and be like ""is this me?"" Because I know myself to hate math. Ever since kindergarten I have hated math. But know I realized that it's when you don't understand math that's it's hard but when you understand It, it can be really fun. ðððâï¸","Review -> Thousands of Free Puzzles, Track Your Progress, Helpful Boosters"
"The update for an unkwown reason has somehow trapped me in the daily challnenges and does not seem to want to let me out. When i click the words, i get an add. When I click the ""back"" button. It literally to the previous month's challenge. Clicking the palette makes the game restart and it doednt even respond to the settings button. I use a S8+ phone. I am using the most recent version of the app.","Review -> Daily Challenges, Settings"
"The worst sudoku app on the market, but for one saving grace- battle mode. It DOES have an excellent layout, however, a recent update removed one of the main features that set the app apart- the layout moved from bolding candidates to highlighting them. Bolding c andidates paved the way for a future colour interface in which coloured candidates may be added by simply changing the font colour. Lightning mode is a step in the right direction, but why didn't they do that in the first pace?","Review -> Note Mode, Additional Features: Highlighting"
"The only thing I don't like about it is the way that it makes me feel the squares. I have to hold down the number for so long to just be able to use one number, and then after I've completed that number it does a weird reset where when I highlight the next number it just gives me a little up square and it will try to put the number in the square instead of just letting me move to the next number. It would be great if when you complete a number it automatically moved to the next one.","Review -> Highlighting, Note Mode"
"I wanted to play whilst breastfeeding in bed next to my sleeping partner, yet it's not possible to turn off sound for the ads until they're playing (all other sounds are muted in settings and phone on silent mode, yet ads still blare out suddenly and have to be muted individually, useless as it has already woken everyone up by this point), in other words, I can't play this game when I want to. Otherwise functionality is good. I don't mind ads just don't make them have sound if set to silent.","Review -> Sound Settings, Advertisements, Silent Mode, Mute Functionality"
"Best Saduko app I have tried so far! You are compelled to choose wisely because after 3 wrong entries you either restart or use a continue credit, but you can also get hints if you get stuck. (I'm to stubborn to use hints and have tried this feature yet.) It can be as easy or as challenging as you like. Icons for functions are intuitive making it very easy to use.","Review -> Thousands of Free Puzzles, Helpful Boosters, Undo and Erase, Four Difficulty Levels"
"Need some UI improvement. 1. Need ""Home Page"" to Select the, New game, resume game, game level, Setting and other features which you feel like to include. Currently you have built the feature to select game level at top left corner which is not intuitive. 2. Needback back button to return to home page from the middle of game and once gets over. This feature is missing in current gameplay. From my point of view, this will make game more user friendly. Rest is your decision.","Review -> Home Page, Game Level Selection, Back Button, Resume Game, Settings"
"This one is good, but there are others with less advertisments. The extreme is still too easy, there are other ones that tell you where the hint is and what type (X wing, naked pair, etc.) this one just gives you the number. Also requires you to pay monthly if you want to buy it.","Review -> Helpful Boosters, Thousands of Free Puzzles, Four Difficulty Levels"
This could be a great game but waiting up to two minutes for adds to end is a nightmare especially when you do the challenges when easy Done In two minutes then you can cook a four course meal before the next game =====thanks for the reply but the little x in corner is the problem to small on my phone to exit have to crash phone and hope to delete resent apps quickly or I get stuck again things like wish no problem as the exit is well in the screen when I upgrade my phone I'll try again,"Review -> Daily Challenges, Advertisements (not explicitly listed but implied as a feature)"
"I absolutely love this app, it lets me practise and play as much as I want. The hint explains why a number goes to a certain square which is very helpful. You can switch this off if not needed. I also noticed that the ads are considerate; ads that pop up are muted so my music won't stop, and ads you choose to watch aren't muted but won't stop your music which is great! Can the daily challenge be included in our progress though? I keep passing expert levels but it doesn't show in my progress :(","Review -> Helpful Boosters, Daily Challenges, Track Your Progress, Play Sudoku Offline or Online, Thousands of Free Puzzles, Customizable Profiles"
"The new gameboard UI is a downgrade, the colors are either barely readable in dark mode or eyeball-searing in light mode. Toss in things like the Killer gamemode which puts boxes on the board around everything and you spend more time trying to see where board elements are instead of playing.","Review -> Gameboard UI, Killer gamemode"
"My university MOC, Preventing Dementia, has done research which finds learning new things and mental activity such as puzzles can be useful to maintain the health of the brain. It is easier than doing the one in the newspaper because if you make a mistake it is simple to correct instantly. It is quite enjoyable.","Review -> Undo and Erase, Thousands of Free Puzzles"
"In many ways, this is the best Sudoku app I've played.  My only minor gripe is that you have to hold the number button to go into the alternate mode of play which really should be the primary mode for speedy players.  I haven't managed to get my times below 3 minutes for the ""hard"" level. I was a bit miffed at how this app seems a bit slow on my phone so I purchased the Pro version to eliminate ads, hoping to play faster.  This did not help.   Eventually I noticed that this app uses an excessive amount of network traffic; which is rather odd for a game not serving up ads and not having any valid excuse for heavy network traffic to servers.  Also, it was slowing down all of my phone services, even when not playing it.  I wonder what spyware or crypto-currency virus is hiding in it [note: I have no evidence to suggest this is the case]. I sadly uninstalled the app and my phone has return to normal.  How many stars to give it?  I guess one since it won't be on my phone any more.","Review -> Note Mode, Play Sudoku Offline or Online, Track Your Progress, Four Difficulty Levels, Undo and Erase, Secure Account"
"Ok, so i love this game and i've been playing it since the start of 2020 and also completed all the daily challenges for 2020, but i have no idea what's going on with the recent daily challenges, it's stuck on expert level and to be honest, i don't mind a few expert or hard daily challenges through the whole month but everyday? Please fix this cause i might have to stop a long streak just because of a stupid bug in the game, thank you.","Review -> Daily Challenges, Thousands of Free Puzzles (Four Difficulty Levels)"
"I'm done with this. I am so tired of EVERY game being expert level. You've known about this issue for months and you still haven't fixed it. I know that you know because I've messaged about it numerous times. You said you're aware of it. It used to be a great game, a variety of levels of difficulty. Sometimes easy, sometimes hard, medium. Ever since you added that expert level that's been all there is for the daily challenge. EVERY game. That doesn't make it fun.","Review -> Daily Challenges, Four Difficulty Levels"
1. Battles are most of the times with bots. Because I turned off internet connection method of the app and just turned on internet. It let me play multiplayer battle with bots. 2. Fast pencil doesn't work sometimes. It doesn't give one and only possibility for a box. You're letting us to try our luck by giving a faulty puzzle. It must show atleast one box with only one possibility. If a fast pencil cannot find a possibility then how can we? 3. Too many Ads.,"1. Battles are most of the times with bots. Because I turned off internet connection method of the app and just turned on internet. It let me play multiplayer battle with bots. 
-> Play Sudoku Offline or Online, Multiplayer 

2. Fast pencil doesn't work sometimes. It doesn't give one and only possibility for a box. You're letting us to try our luck by giving a faulty puzzle. It must show atleast one box with only one possibility. If a fast pencil cannot find a possibility then how can we? 
-> Helpful Boosters, Note Mode

3. Too many Ads.
-> None"
"The latest update has made it impossible to use, which is really disappointing since I was playing almost every day! For example, The pencil numbers are weirdly pixelated, and annoyingly don't always highlight when you choose a number (usually the number 9). Also, the hint button keeps hovering inane messages like ""tap here"" or something which are hard to get rid of and cover up the board. There are so many new bugs, I really hope the developers undo this update soon!!!","Review -> Highlighting, Helpful Boosters"
"Ads used to be way less. Now you have to watch an ad at the beginning and end of every round. You watch an ad to start, upon completion and immediately after watching an ad if you want to start a new game. This is ridiculous. I spend more time watching ads than completing the hard rounds (I average 2.5 minutes for expert). Fix this bs. Either make it before the round or after. 2 forced ads per round is ridiculous. At this point I'd rather suffocate without trees just to have the paper","Review -> No Mapped Features (The review talks about ads, which is not a listed feature of the Sudoku product)"
"Scam. I ""loved"" this game. I loved it enough to pay for the one year subscription. I had the subscription for 3 months, and it stopped working out of the blue. I sent customer service a screenshot of my purchase and pictures proving that my premium subscription was no longer active. I asked if they could restore it. It's been almost a week, and I've had NO response... DON'T pay for their scam subscription. You won't get what you paid for and customer service won't help you.","Review -> Secure Account, Additional Features (specifically subscription-related)"
"Ads get intrusive. At first it's not that bad but they gradually increase in frequency (including every time you unpause??). It will sometimes, in the middle of a game, try to force open a browser window taking you to some site. Ads for Webtoon will take you to a website EVEN THOUGH YOU TAP ON THE 'X'. I have tested this multiple times using a stylus. It's not a fat finger. The X literally does not work. Puzzles are just okay and the ""hints"" are just revealing a cell.","Review -> Helpful Boosters, Play Sudoku Offline or Online, Undo and Erase, Highlighting"
"Love the game, but the adverts are getting worse, first they had very small dismiss icons - meaning I often got sent to the play store to install the app if I tapped in the wrong millimetre. Now the fast forward and dismiss icons don't work until the advert has finished. adverts are full screen animations, these have to download and are big. The only way to avoid these is by being offline while playing. The adverts play all the time - finish the game, 2 ads, want to play again - 2 more ads.",Review -> Play Sudoku Offline or Online
"This is the second time I've downloaded game loved it and due to one ad chose to delete the game. As per another reviewer ""aggressive ads"" I agree. However, one ad would not let me return to game. It never gave me option to close it and remained on screen . I had to close the game completely and I chose to delete it. Held hostage is what it felt like to me. I don't think that is what the developer is aware and hope they remove those ads rather than lose players. Again loved GAME.","Review -> None of the listed features, but mentions ads which is not a listed feature."
"The game is fun and, at the higher levels, challenging. I give it a low rating due to the ungodly number of ads. Literally before and after each game is an ad a varying length. If you are lucky, you will have two ads. Some pause, leading the player unable to determine if this is planned or a faulty device. Worse during tournaments as play takes roughly 1-2 minutes per puzzle. Deleting game now. I know how monetizing works and that it is a necessity. 5 seconds? Sometimes, mostly not.","Review -> Daily Challenges, Play Sudoku Offline or Online 
(Note: The ads are not a product feature, but the review mentions tournaments which can be related to Daily Challenges, and the short playtime per puzzle can be related to Play Sudoku Offline or Online)"
"If you like Ads before and after a game, and then after some time every minute or 2 during a game, this might be for you. TL;DR: Advertisement overkill, not recommended! Edit: Since the developer responded, I'll add that it isn't a specific ad. It's literally advertisement overload. Way more ads than needed to cover the cost of continuing to run/develop the game. For anyone interested in being ad free, just pay a few dollars for a premium version, preferably one that's offline.",Review -> Play Sudoku Offline or Online
"Fun... To start... Ok, to start worked great and it was fun. Around level 12 every action would activate a 1-2 minute ad that couldn't be skipped. To go from the main screen to play the game. Ad popped up when I opened the game. Then ad open up when I selected the level to play. Then an ad played before I could make my first move. Insufferable experience. One ad every few levels would be ok, but showing saduku players ice survival game that is not real gameplay repetitivly is bad sales.","Review -> Thousands of Free Puzzles, Play Sudoku Offline or Online"
Original review: Advertized as 100% free with no ads. Has ads. After non-apology developer comment review: Thank you for wasting your time to not even address issue. I never complained about the ads. I have an issue with your false advertizement of 100% free as well as ad free. Also you are wrong about being able to skip after 5 seconds. Most ads don't give option for at least 30 seconds and that is if it's only one ad. Love the game it's self; marketing and knowledge could use improvement.,"Review -> Thousands of Free Puzzles, Play Sudoku Offline or Online 
Review -> Thousands of Free Puzzles, Play Sudoku Offline or Online"
"The Coca-Cola ad will continually pop up after an accidental tap on it, which is ridiculously sensitive with a microscopic hit-zone. I'm talking popping up every 5-7 seconds until the app is closed and reset. I'll be happy to adjust this rating when that issue is fixed. Update: This issue has only gotten significantly worse with several different ads behaving as described above. Also, there are frequent pop ups that aren't related to any ads when using this app. I'm deleting this.","Review -> No Mapped Features (The review mentions ads and pop-ups, which are not listed as features of the Sudoku product)"
"Ads aplenty! When you enter the game you choose what level of difficulty you'd like. Immediately you enter into a 30-sec ad. When released to the board, if you've chosen hard or expert level you have a choice to use the 'fast pencil' which Auto fills the cells (great feature), but you are lifted away to ANOTHER 30-sec ad, but not without consequence to your timer, because it takes between 4-12 seconds to generate the ad. Finish, and you find another 30-sec ad before your rating. Too much already","Review -> Four Difficulty Levels, Helpful Boosters, Track Your Progress"
"Very intrusive. While playing, my browser opens and loads a page. The app somehow controls the way the app is close. When open, i need to swipe two or three times up to close the app, and sometimes, at the second swipe, it opens play store and downloads another app. It's too sad because it is a nice game but I don't like the way it want to get more access than necessary",Review -> No Mapped Features
"Really fun at first, but after a few days you get 2 minutes of ads for every minute of gameplay, and the cost of ad removal is excessive. Response to Dev response: That's not true. Many ads are unskippable. This isn't a game that has ads, this is ads that has a game. Ads should never make up more than 10% of time in app, and that would be a lot. Response to second Dev response: They gave me a one week reprieve in the hopes I would change my review, and now the unskippable ads are back.",Review -> No Mapped Features
"Intrusive ads. Without touching my phone at all and just looking at the board an ad will forcibly open my browser. Wouldn't be surprised if I get a virus playing this game since it allows ads that do that. I presume they're from the banner ads at the bottom. Not sure why any above-board advertiser would use such a tactic, it just screams malware. Immediate panic close. Also, ""Giant"" board is tedious but not at all difficult. About as easy as Easy, just takes forever to pencil in all the options.","Review -> Advertisements, Giant Board, Difficulty Levels (Easy)"
"I liked this app for a while, but now they are forcing you to watch ads that last over 30 seconds. I will not stand for that. Uninstalling! Response to developer's reply: It used to let you close an ad after 5 seconds which I was fine with. It no longer lets you do that and you are forced to go through at least a 30 second ad. In some cases after the 30 second ad you click on the X and then it makes you wait for an additional 5 second to click the X again. I stand by my complaint and won't install with it like this.",Review -> No Mapped Features
"I paid for one year subscription but ads appeared again after a month or two. I tried to resolve this issue with a guy at help centre of the app but there is no result after a week. So from my perspective this app is not worth of paying - you will get the same annoying ads if you pay or not. EDIT (16th of March 2025): One week later, still no change - no communication from the company, absolutely no effort to solve the problem. Avoid paying these scammers. Google should ban them immediately.","Review -> None of the mentioned features, but it mentions ""ads"" which is not a feature, it's likely related to the ""Thousands of Free Puzzles"" or the overall experience, however, the review doesn't explicitly mention any of the listed features."
"Forced full screen ads, ads eith fake x's, tiny x's hoping you fat finger open the ads, interactive ads that will take you to the store if you click it more than a few times, some ads are 5 seconds until you can click off, some ads you have to click off twice, ads offers to double a post game reward - if you decline you get an ad anyway. I have no respect for that because they have no respect for me. Mobile ads should benefit the user and the developer, both parties benefit. It's purposeful.",Review -> No Mapped Features
The amount of ads is obscene and every single ad takes at least 3 taps to skip. Wait for the first skip button to appear which either opens play store or then loads another screen which you have to wait for another skip button to appear which might also take you to the play store or show a final screen that you have to skip. If you finish a puzzle and then want to do another you have to do the whole process back to back!,"Review -> No Mapped Features (The review talks about ads, which is not a feature of the Sudoku game itself, but rather a monetization aspect)"
"Frequent ads I can understand, but 50% of the ads are for obvious scam products (e.g. fake celeb endorsements). The occasional (random and unprompted) pop-up ad mid-game play just ""feels"" like malware... especially when it's in the form of a fake antivirus expiration warning. Not to mention the suspicious level of battery consumption for a simple game. I understand and appreciate the need to ad generate revenue to support development, but the lack of discretion puts your users at risk. Do better","Review -> No specific features mentioned, but related to Advertisements and overall user experience, however, the closest related feature is: 
📲 Play Sudoku Offline or Online"
"Another game asking us to rate it before even using it!! To answer your question: 1. Vet the adverts and block inappropriate ones so we don't have to see suggestive images advertising ""adult-themed"" games and apps. When playing the game today in an airport waiting area I had to shield the screen due to the disgusting sex-themed ad content! A particularly distasteful one is the ad for some adult-themed novels which should definitely be R-rated. 2. Don't ask people to rate until they've played it!","Review -> Ad Management, In-App Rating System"
"Horrible ads that hide or make it difficult to close. These slimy ads make the close button so tiny that it it makes it hard for even the smallest fingers to press properly. You'll be spending a lot of time being forced to visit the app store when you meant to close the ad. Ads can be done better, and the fact that the creaters of this app chose the most intrusive ads is a direct reflection of the lack of respect for its customers. Not the type of business practices I want to support.",Review -> No Mapped Features
"Update. The changes in advertising seem to be worse than before. I still have videos playing songs without the ability to mute. Now, ads are popping up mid game. I'm done. I'm deleting and finding another Sudoku game. The game is fine. I'm also fine with viewing the advertisements. However, the new video advertisements are starting to become unbearable. There is no option to turn off the sound for these videos. I'm getting ready to delete this app and pay Sudoku elsewhere.","Review -> No specific feature mentioned, but related to Advertising 
 Review -> Thousands of Free Puzzles, Play Sudoku Offline or Online"
"I understand some developers need ads but they are way too long. I think developers need to be reminded, these games are a quick get away. A quick moment to spend time with a puzzle. Now if that quick moment turns into a minute long commercial, I'm just not interested. When I start this app and push start on a puzzle, the first thing that happens should not be a min long ad. That will only result in me turning off the app and moving on and in most cases deleting. Show some pride in your product.","Review -> No specific feature mentioned, but related to Ad placement and user experience."
"I am 75+ male and in my opinion this keeps my brain active. The only thing I would like some improvement is in area of speeding up some of the advertisement. I am okay with the frequency of advertisements, however I find some of them take too long to open. Maybe because I have a slow internet connection. Otherwise I am quite happy with it. Thanks for your response. Another issue is about a blank screen which has no buttons instead of an ad I have to go back and forth to continue","Review -> Advertisements, Internet Connection, User Interface (Blank Screen)"
"ADS. way too many ads. For a mere sudoku game, this has way too much ads. Every restart has ads. Every new game has ads. Every pause has ads. There's even ads at the middle of the game! Even a finger grazing the ads at the bottom of the screen immediately redirects to new window.Noticed how I typed ads several times? Because there is!!! I've made progress with the puzzles, but I would have to uninstall and find another sudoku game that prioritizes the player's sudoku experience and not the ADS.","Review -> No Mapped Features (The review talks about ads, which is not a functional feature of the Sudoku game)"
"the sheer number of ads in this app is unacceptable. I understand that free apps need to have ads. but you get an ad on starting a level, pausing mid level, and finishing a level. so at the very least you get 2 sets of ads between games. you can if course pay to remove the ads, that payment is a weekly subscription, rather than a respectable game that would have a 1 time payment costing around the same as a week of ad free in this game.","Review -> Ad Removal Feature, Subscription Model, In-Game Ads"
"Edit: Lazada spends so much on adverts and yet retrenches their workers. I wonder what type of business model they have. Am forced to watch adverts which are many times more than on TV. Oakover, please be aware that there are 60 seconds adverts, not 5 secs which you claim in some of your replies. x-th edit: the Lazada ads have gotten worse, I can't disable the audio now. Oakover, no excuse for freq of 1min between ads, it is now a SPAM app.",Review -> No Mapped Features
"I usually donât go for subscription apps, so thatâs a downside for me. However, I have to admit that the offline gameplay is really enjoyable, with a variety of puzzles that keep things interesting. The online battles add a whole new layer of excitement, making it a thrilling experience when competing against others. If you're okay with the subscription model, it's definitely worth a try!","Review -> Play Sudoku Offline or Online, Daily Challenges"
"in the last two weeks the app has become very ""glitchy"" it will end a game saying I have made 3 mistakes after I make my first mistake in the game. Also last week the Gmail add my loss games up as my win rate and this week no matter if I win or lose it states that my win rate is 100%. I tried uninstalling and reinstalling the app and these errors still persist","Review -> Track Your Progress, Undo and Erase"
"I would have really liked the app overall, but I couldn't enjoy it as the ads just kept interrupting me. The way ads are positioned on the screen makes it REALLY hard not to clock on them. Almost every time I tried clicking the fast forward, I was transferred to the Google Play Store screen for that ad. Same goes for [x] when the ad has been shown and I can close it: This is ridiculous. Pls don't reply with ""we need the ads to pay our team"". Place the ads the way that they don't obstruct content","Review -> No Mapped Features (Ads are not a listed feature, but rather an external element)"
"Exaggerating with ads. Too long and too often. Pitty. Edit, post developer response: I'm sorry, but you can't skip the (1 min. + ) ads. If you touch anything on the phone (skip, back/home button, etc) it send you directly to playstore, to that specific ad link. I understand the need for the ads. because developers need an income too, but keep it lighter please. At least for the first 10 games or so, to give the user a chance to decide if they really enjoy the game, and go for the paid version.","Review -> No Mapped Features (Ad-related issue, not a functional feature of the Sudoku game)"
"I've enjoyed this app for over a year, but it's time to uninstall. This game has gotten too greedy and is now full of 15-30 second long, ads. You spend more time watching ads than you get game play. There's 2 ads between EVERY game. (One when you finish a game, and another before the next one starts. And if you hit pause for even just a second... guess what?! Another AD! Even worse, is when you can click ""skip"" ad after 5 second, you get ANOTHER 5 sec. timer to close, and 5 secs of ad name","Review -> No Mapped Features (The review mentions ads, which is not a listed feature of the Sudoku product)"
"I HAVE FOUND A WAY AROUND THE POPUP ISSUE: Download a really small browser. Doesn't matter which, you won't be using it > Go into your phone settings > Search ""Default"" or ""Default apps"" > Change your Default Browser to 'None' > Exit. This way, whenever the popup tries to send you to an ad page, it will have to confirm with you which browser to use. And then you can just exit the dialogue. Hope this helped! Otherwise, I can't complain. This app taught me how to play Sodoku, so I can't hate it.","Review -> None of the mentioned features, the review talks about a workaround for a popup issue and mentions that the app taught them how to play Sudoku."
"This would be 5 stars, but having to watch an ad to start a game, then another ad after finishing a game, it's just extremely intrusive and makes me want to no longer play. As a developer myself, I understand having ads is a useful way to generate revenue in free games but for the love of God, give the player an ability to purchase an ad free version! I would happily pay for that as I enjoy sudoku puzzles, but until something is done to resolve the extremely intrusive ads, I'm uninstalling","Review -> Ad-free Version/Purchase Option, Ads Management"
"I have used this app for countless hours. I have solved the hardest puzzles in record time. My issues are the ads, as mentioned, and the fact that they are horribly inconsistent. Many of the extreme level puzzles can be solved quickly without guessing, others demand that you guess. I fear this is to sell ""hints"" to players for watching ads. In any case, do not give me puzzles that require guessing, especially not in the same category with puzzles I can solve in 10 minutes. Uninstalled.","Review -> Thousands of Free Puzzles, Helpful Boosters, Four Difficulty Levels"
"Ads are brutal. I complete a puzzle in roughly 1-2 minutes and get an ad each time. And one ad makes you hit a small x 3 times to get out, and on the last one it still took me to the store anyways. They need a cool down for how often ads can come on, YouTube isn't even this bad. And their no ad option is a subscription, not a one time purchase which is absolutely wild, I just got the app for their challenge and the other app I use is just as good minus the event, and their no ad option was 4$","Review -> Daily Challenges, Thousands of Free Puzzles, Ad Management (not listed but implied), In-App Purchase/Subscription Model"
"This used to be one of the few games that I binged on. Until recently, that is. The game updated two weeks ago to remove free ""fast pencil"" and hints for completing games on a per diem basis. And that came with ads to boot. I don't care much about hints. But I care about the fast pencil. It saved time a lot. It is not providing a clue, but a matter of saving time. Ever since they removed that, I have stopped playing it much. Developers: don't fix what ain't broken.",Review -> Helpful Boosters
"What is it with the length of forced ads? Over 60 seconds, up to 90 seconds with multiple screens and fake ""x""s that take you to download page. I understand the need for adverts to give you revenue, but come on, you need some quality control on the adverts you promote. I'm more than happy to watch ads, but not ones that last longer than a match itself, and certainly not those that take me out of the game and into an autodownload page in play store. 1.5 stars would be a more fairer score.","Review -> Advertisements (not explicitly listed, but implied as a necessary feature for revenue)"
"I really liked this game alot, you can play it offline and it's great! But lately there have been WAY too many ads in my opinion. When I lose a game it says ""second chance?"" Meaning that I'll have to watch a video for the second chance but when I click ""restart"" instead of ""second chance?"" It STILL SHOWS ME A AD ANYWAY? I got really upset because when I click on restart it means I DONT want to watch a ad but it still shows me one. Really disappointed nglð",Review -> Play Sudoku Offline or Online
"I like sudoku puzzles, but lately there have been far too many ads to enjoy the game properly. They used to be more infrequent and you could choose whether to watch them for extra rewards, but now there are so many it's ridiculous. I don't want to have to waste 30 seconds or more watching an unskippable ad every time I enter or exit a game, nor do I want to pay a weekly subscription to avoid the ads entirely. Let me pay a small one-time fee or stop flooding me with ads, or I'll find another app","Review -> Ad Management (not listed), In-App Purchases/Subscription Model (not listed)"
"Generally a good app, but needs improvements. It cannot be played offline. To redeem prize for a win, it has to go online. The hints button does not work & I cannot use the points at all! I would like to transfer those credits to fast pencil, which I use a LOT and is a VERY useful and time saving tool! I was on my way to doing well in Leo challenge. Unfortunately, after watching advert, the screen froze and did not credit my reward, this happened several times and led to its uninstallation!","Review -> 
🚀 Helpful Boosters, 📲 Play Sudoku Offline or Online, 📈 Track Your Progress, Daily Challenges, Secure Account"
"Great for sudoku, ad riddled. Love the app and the games. But there is a point where the ads become ridiculous, and this app has passed that threshold by nautical miles. I get it, it's the free version, but you are literally exploiting the ad revenew 300% making the experience horrible. I am sure 1/3 of the level of ads would still give you significant gain without making it an unbearable experience. And NO, ""pay if you don't want to see ads"" is redundant since your model relies on the ads.","Review -> None (The review mentions ads, which is not a functional feature of the Sudoku game itself, but rather a monetization model)"
"Great app with great features, but the ads kill the experience. I really love the game, it's got really good playability, the user interface is fantastic, its features and functions make it really stand out. But the amount of ads is really frustrating. Before and after every game you get a video ad that you have to watch and wait to close down TWICE. I'd happily pay an ad-free subscription for such a well-designed, playable game, but this is not an option. Very annoying. Otherwise, 5 stars","Review -> Ad-free subscription option, User Interface, Playability, Features and Functions 
(Note: Ad-free subscription option is not a listed feature, but it is mentioned in the review as a desired feature)"
"So many damn ads! I can't even play a game without at least 1-2 ads popping up in the middle of the game, breaking the flow and making you prone to accidental mistakes (even with airplane mode on btw!) You can't just pay once to get rid of ads, either. You have to enter a subscription which charges you either weekly, monthly, or yearly. The game itself is fine. Good mechanics and puzzles. The ad thing is what makes the game impossible to enjoy, even for a brief moment.","Review -> Ad Removal Feature, Subscription Model, Game Mechanics, Puzzle Feature, Offline Mode"
"I was originally going to give 5 stars but recent update ruined my experience on this app a bit. The collect reward button without the multiplier now shows up after a couple of secs, disabling us to quickly proceed, very annoying. I'm fine with ads, I know you need it to keep the app running. Thankfully no ads ever popped in the middle of the game. The only annoying this is that when we pause and try to resume the game, an ad popped up. It killed off the mood sometimes. Other times it's fine.","Review -> Collect Reward Button, Ads 
(Note: Collect Reward Button and Ads are not explicitly mentioned in the product features, but they can be related to the ""Receive gifts in daily sudoku challenges"" and the general functionality of the app)
 
However, a more accurate response would be:
 Review -> None of the above (since the review talks about ads and a collect reward button which are not explicitly mentioned in the product features)"
