Review,Feature
"Would really appreciate more time options! More 3 minute meditations would be helpful. I'm new to mediation, which I've told the app and am trying to build a more consistent habitat. When doing singles for more restless moods I struggle with friction to sit down for a 10 minutes mediation. I've found it really annoying to keep repeating the first couple of lessons from foundation 1. Motivation for meditation with this app has really been slipping and I've been using more short YouTube videos.","Review -> Singles, Foundations Plan, 10-day Plans, Guided Meditations"
I enjoyed my first month using balance. However after one month using various plans the meditations have gotten longer and longer. I wanted to start foundations 4 but what is supoy to be 10 minutes turned in 16. My time is limited but I'm trying to squeeze 10 minutes in throughout my day. It's hard when the meditations don't even come close matching the selected time frame.,"Review -> Foundations Plan, Guided Meditations, 10-day Plans"
"Incredible. I was very skeptical as to whether I would click with it as I've struggled to sleep my whole life (I'm 35 with adhd and ""nothing else had worked"") I can now fall asleep in under 10 mins. I feel rested and less tense. Feeling overwhelmed is less frequent and easier to overcome. I look forward to trying the other sessions available and not just the sleep focus.","Review -> SLEEP WELL WITH BEDTIME RELAXATION EXERCISES, LEARN PRACTICAL DAILY MEDITATION SKILLS, CALM YOUR MIND ANYTIME, ANYWHERE"
"Edited to add: sadly my blind friend cannot access the app as a seeing person would ð¥º please update to make accessible to blind and VI users? OG review; I'm a very anxious person, which makes it difficult to retain full-time employment. I have not had a resilient income. the meditation also really helps keep you centred, and while it will take me a while to really get into the routine properly, I do feel better after a session. I also just discovered their hot beverage session...!","Review -> Personalized guided meditations, Meditation plans, Guided breathing exercises, Singles, Sleep meditations, Accessibility features for blind and VI users"
"Pros: Very good meditations based on your preferences. Many different types for various moods and needs. Two voices to choose from, I love Leah. really makes a difference for me. been using for about 6 months now. I got an entire free year trial so that was wonderful. cons: a bit expansive. 100+ per year. am nervous about my plan coming to an end as my situation is not so secure right now and may need to wait before signing up again.","Review -> Personalized guided meditations, Variety of meditation types, Multiple voice options, 10-day Plans, Singles, Animated breathing exercises, Sleep meditations, Free trial, Subscription model"
"I'm always dubious about apps like these but I've been massively struggling with depression/anxiety recently. I saw this advertised with a free 1 year trial which also helps. I had been struggling severely to fall asleep at night, my concentration levels were all over the place and I felt just generally overwhelmed and lost.... I literally conked out listening to this guy's voice. It's helped my brain stop jumping around and actually calm down a bit. Thank you from someone that felt hopeless.","Review -> SLEEP WELL WITH BEDTIME RELAXATION EXERCISES, CALM YOUR MIND ANYTIME, ANYWHERE, LEARN PRACTICAL DAILY MEDITATION SKILLS"
"It's good and I have found it useful. I completed the foundations 1 course, but foundations 2 seems to be the same. Every meditation follows the same format: Settle into posture, focus on breathing, telling you to label and then let go. I feel like I'm stuck doing the same meditation again and again. Yes, I'm using my labels, I've settled into my posture, I can feel the support. But every meditation tells me to do it, even though I am already. It gets repetitive and frustrating, so I stop.","Review -> Foundations Plan, Guided Meditations, 10-day Plans, Personalized guided meditations"
"I've never been able to stick with meditation in the past, having tried several times using many different apps. The content, structure and overall tone of Balance is amazing, I love how it is customised to my goals. The plans help build on skills, and it adapts to how well you feel you've internalised them. The male coach, Ofosu, has such a warm and engaging presence. I've been using this app for two weeks and I can already feel the benefit in my day to day life. Well done everyone involved.","Review -> Personalized guided meditations, 10-day Plans, Customization based on user goals, Guided sessions with audio library, Animated breathing exercises, Singles (stand-alone guided meditations)"
"I have used Headspace, Calm and now Balance. This feels more like the early days of Headspace where things were open and you could explore the app. I enjoy the sessions although neither of the two voices works for me. There is also a whole range of gamification around your abilities and streak length, etc. Which are intriguing but if you happen to start a session on one day and it goes onto the next, you lose. One novel feature is the personalisation - but I am not convinced it really works.","Review -> Personalisation, Guided Sessions, Gamification, Streak length, Meditation Sessions"
"I hardly, if ever, rave about an app. I am not joking when I say this app saved my life. I have paid for similar and popular apps and nothing can compare to this app's straightforward prompts and guided learning paths to meditation (I have to learn it like a skill). When I am in distress, Lena is there to guide me. The only wrinkle is I wish Lena's voice is back to light mood: she currently sound weathered and tired. I wonder if someday I can adjust her voice. Balance team,pls keep up good work!","Review -> Guided Learning Paths, Personalized Program, Meditation Plans, Guided Meditations, Voice of the Guide (Lena)"
"This is the best app to help manage anxiety, excesive worry and trouble with sleeping. If you're struggling with trauma, anxiety and excessive worry and trouble falling asleep and staying asleep, this is the app for you. I'm trying to meditate every day and I'm almost immediately dozing off after a meditation, I have vivid dreams full of emotions and experiences. If I wake up middle of the night, there's an option to use in the app, called âback to sleep 15 min"" I'm back to sleep in 15minutes.","Review -> Personalized guided meditations, Sleep meditations, Singles (stand-alone guided meditations), Back to sleep feature"
"I'm not gonna lie, I usually fall asleep within minutes of listening to the meditation, but I think even this way it helps and I'm much calmer and balancedð. Also helps to go back to sleep if I wake up in the middle of the night. I tried the free year and eventhough it is pricey, if the life time subscription was cheaper, I would do that too. *Edit:There is actually a sale at xmas time and I got the life time subscription it is so worth it!!!","Review -> Personalized guided meditations, Sleep meditations, Bite-sized Singles, Animated breathing exercises, 10-day Plans 
Review -> Lifetime subscription, Free year subscription 
Review -> Sleep sounds, Sleep stories, Bedtime relaxation exercises, Guided breathing exercises"
To be honest the app has started to change my life. I'm diagnosed with BPD and was really really struggling with depression. For 2 months I woke up with depressed thoughts. With the help of this app and the app called fabulous my life has started to change. I now feel I have tools to manage intense emotions as well a place to put my mind when it starts to race. They have meditations for all types of scenarios so I find myself meditating way more than I thought. Thank you for making this app!,"Review -> Personalized guided meditations, 10-day Plans, Singles, Animated breathing exercises, Meditation techniques (Breath Focus)"
"Great app! Finally one that works for me! I tried dozens of app but none was good for me, too boring or annoying tone... but I love this one. Ofosu voice is super beautiful and soothing, there are several plan for different day time or emotion and words are meaningful. 'Sleep' is my favourite, use it every night and I actually fall asleep before it's over ð Kind of meditation, with body scan, and Ofosu voice goes softer, lower volume and so making it more effective. Recommended.","Review -> SLEEP WELL WITH BEDTIME RELAXATION EXERCISES, 10 concrete meditation techniques to build your practice: Body Scan, Personalized guided meditations tailored to your mood, goals, experience, and more"
"Love this app! My only constructive comment is it'd be grest to be able to queue meditations; I normally do a sleep meditation, then I like to drift off to the deep sleep music, but I have to try stay awake to select the deep sleep music to take me through the night... If I fall asleep during the sleep single, I'll have a restless night.. ð¢ So I started using spotify instead at times, as I can queue stuff.. Dunno how hard that is for the dev team, but I'm sure many users would love it! ð¤ð","Review -> Queue Meditations, Sleep Meditations, Deep Sleep Music, Singles"
"Having tried learning mediation for a very long time, I find this app to be the best teaching guide, starting with 3 minutes of mediations and increasing the times as you learn the skills to accept our busy minds. it seems very well researched from a brain based perspective and the teachings are kind and gentle. I highly recommend this app particularly if you have ADHD and want to learn to manage a busy mind.","Review -> 10-day Plans, Guided meditations, Personalized program, Bite-sized Singles, Research-backed activities, Animated breathing exercises"
"Balance does a great job making you feel you're developing meditation skills by making plans focused on practicing the skill in as little as 5min segments and options to adjust based on your preference. The icons for each skill are indicated on the session, so you know what skill you'll be practicing for the session. Your skill level will increase based on the amount of time spent practicing. The more you practice that skill the more it will increase. I can't wait to see what they add next!","Review -> 10-day Plans, Personalized guided meditations, Meditation skills level increase, Bite-sized meditation sessions (Singles)"
"I want to love this app, but some major flaws do hold it back: The positive: - tailored, adjustable-length meditations are very well done - male voice is great - app design for meditations is clean - year free trial is amazing The flaws: - the 65% discount upsell is super pushy and anxiety-inducing - I meditate when I feel overwhelmed, but the daily streak tracker constantly makes me feel like I'm 'failing' for not doing it daily - would like more singles to deal with specific situations","Review -> Mapped Features
- tailored, adjustable-length meditations -> Personalized guided meditations 
- male voice -> Audio library of sounds, meditation music, and breathing exercises
- app design for meditations -> User Interface
- year free trial -> Free Trial
- 65% discount upsell -> Pricing and Subscription
- daily streak tracker -> Daily Meditation Tracking
- singles to deal with specific situations -> Singles, Bite-sized Singles"
"I don't normally review apps but I feel compelled to review Balance. I have used it each day for the past 44 days. Why I love this app is due to its personalised approach, which I feel apps like headspace do not provide and end up feeling quite repetitive and generic. Balance on the other hand asks questions at the beginning of courses and throughout (as well as before some of the singles) to provide a custom meditation for you. Could not recommend enough, been telling all my friends.","Review -> Personalized guided meditations, 10-day Plans, Singles"
"I have tried meditation a couple of times in the past in desperate attempts to miraculously feel better or to impulsively improve myself as a person during times where I have struggled with mental health. I never thought I'd be able to make it stick or see any benefits, but 4 days into Balance and I'm so impressed. I have been excited to meditate every day because I know how enjoyable and relaxing it is, and how much better I feel after. I'm already beginning to see improvement every day!","Review -> Personalized guided meditations, 10-day Plans, Animated breathing exercises, Guided breathing exercises"
"Amazing app, I was skeptical to start with as ive tried meditation quite a few times, which usually sends me to sleep before ive finnished. I did the 1st sleep session last night and had the best nights sleep and a full 8 hrs, I usually only get at most 3 to 4 hrs sleep. I have done a couple of the singles too, 1 when I was angry and just now, the midday reset. Both worked brilliant, I felt so much better after each! Id recommend anyone to give it a try ð","Review -> SLEEP WELL WITH BEDTIME RELAXATION EXERCISES, CALM YOUR MIND ANYTIME, ANYWHERE"
The app is really good. The only downside for me are the meditation for sleep. While they help me feel sleepy at the beginning i just can't stay asleep if the chosen meditation is still running. The guy pauses for too long that when he speaks again it almost feels like his drilling straight to my brain. Hence i cannot fall i asleep. I like his voice though but i wish the pauses weren't that long. I also tried the woman's voice but she also pauses way too long for me.,"Review -> SLEEP WELL WITH BEDTIME RELAXATION EXERCISES, Personalized guided meditations"
"I happened upon this app a couple of months ago. I've meditated regularly for a while but using YouTube videos and I needed greater variety. I was doubtful at first because...a whole year free?? Too good to be true, surely? I quickly forgot my concerns. I've used this app to help sleep, restore energy when I'm feeling fatigued, battle bad headaches, get me through covid, focus when I'm struggling to get work done, and time myself when I'm concentrating on something. I LOVE this app!","Review -> Personalized guided meditations, Sleep meditations, Guided breathing exercises, Singles (stand-alone guided meditations), Focus music, Relaxation music, Animated breathing exercises"
"This was recommended, and I was very skeptical. I've never done anything like this before, but I can honestly say I've been blown away with how effective it is. The first night I used the deep sleep single I got an hour and a half more REM sleep than I ever have before. I've managed my first ever nap, improved my nasal breathing, managed to move past stress and anxiety more easily, and generally am feeling more in tune with myself and peaceful. Very impressed!","Review -> Deep Sleep Single, Personalized guided meditations, Sleep meditations, Breathing exercises, Guided sessions"
"Really amazing, but 2 tiny things to improve: 1)Before sessions, it asks how comfortable you are with skills and the options are: yes, no, not sure. It might benefit from a 'sometimes' option. 2)At the beginning, it asks you to pick and rank in order of importance what you want to get from meditation; I chose: improve focus, improve mood. I later realised that the later was actually the more important since my lack of focus was actually just low motivation but I was unable to change my order","Review -> Personalized guided meditations, 10-day Plans, Singles"
"I downloaded and used the app one time two months ago, and haven't used it since then because the constant reminders and the push notifications actually give me MORE anxiety and make me not want to even open the app. This app seems like a whole lot of fake concern for your mental health as a ploy to disarm you and get you to work their app into your routine so you feel like you NEED it. The ""Believe"" app is much less pushy and has a wider variety of meditations that aren't as generic.","Review -> Personalized guided meditations, Push notifications, Variety of meditations"
"This is hands down the best meditation app ever. I have used others before but none has had me coming back every day for the past 3 months for the curated plans. It made me love meditating & my spiritual with my mental health have greatly improved. Relaxation three plan was the best one for me. I love Ofosu's voice. I love the UI & UX not forgetting the one year free plan to polish my skills. To the team behind this amazing app, thank you so much! Words aren't enough to express my gratitude.","Review -> Curated Plans, Guided Meditations, UI & UX, Free Plan, Personalized Program 
Review -> Relaxation Plan, Meditation Skills, Breathing Exercises, Sleep Improvement, Mental Health 
Review -> 10-day Plans, Guided Sessions, Audio Library, Meditation Music, Breathing Exercises 
Review -> Singles, Stand-alone Guided Meditations, Relaxation Music, Calming Sounds, Breathing Exercises 
Review -> Sleep Meditations, Sleep Stories, Sleep Sounds, Bedtime Relaxation Exercises, Bilateral Stimulation 
Review -> Foundations Plan, Advanced Plan, Guided Breathing Exercises, Meditation Skills, Personalized Guided Meditations 
Review -> Personalized Guided Meditations, 10-day Plans, Singles, Research-backed Activities, Calming Sounds, Animated Breathing Exercises 
Review -> Concrete Meditation Techniques, Breath Focus, Body Scan, Mindfulness, Deep Breathing 

However, based on the given review, the correct mapping is:
Review -> Curated Plans, Guided Meditations, UI & UX, Free Plan, Relaxation Plan, Ofosu's voice"
- need to keep display on even after answering questions in order for meditation to be triggered. It's a big annoying every time and I wish it would just automatically start after I answered the questions - 'advanced' audio has LOTS of narration and almost no silence. Don't feel like I can actually meditate because I'm interrupted with narration every 3 seconds. Please tone this down by 80% for advanced lessons,"Review -> Personalized guided meditations, Advanced Plan, Guided breathing exercises, Singles"
"Brilliant and extremely appreciated! FREE 1st year, I can't believe I've come across this absolute gem of an app. This app is phenomenal, and I highly recommend it to anyone. 10/10 HIGHLY RECOMMEND. I have already recommended it to a friend. I'm on day 4, I love the way it's put together. I enjoy every single thing I've tried out on it so far. The narrator is perfect for the exercises, & the space you get to practice is so thoughtful. I've tried out a lot of apps like this, this one is GREAT!","Review -> Personalized guided meditations, Guided breathing exercises, Animated breathing exercises, 10-day Plans, Singles (stand-alone guided meditations), Sleep meditations, Narrator for exercises, Space to practice"
"In the month or so that I've been using Balance, I know I've regained control of my ability to focus and let things go, I breathe my way through challenging or stressful situations. I began the pain plan today and decided afterwards that I didn't need to take any pain meds. The guided meditations have been extremely helpful to me as I'm new to meditation. Ofosu's voice is very calming. I'm enjoying this journey of being kinder to myself! Sleeping better too. Thank you Balance!!â¤ï¸","Review -> Guided Meditations, Personalized Program, 10-day Plans, Sleep Meditations, Breathing Exercises"
"I've tried probably half a dozen meditation apps in the past, and with ADHD I find it very hard to continue a routine even if I am insistent on creating that routine. this is the first meditation app that I've actually been able to keep up, I'm also a daily basis. I used to sleep module every single night, and I've been getting better at using other modules during the day. I would recommend at least trying it out, I got it one year trial subscription, it's free to try so why not.","Review -> Sleep module, Daily basis usage, Personalized program, Guided sessions, Meditation skills, Sleep meditations"
"This is definitely not a good fit for me, in my humble opinion is the worst app i ever came across. I'm surprised at all the 5 stars by other users. First off, I think the mediation for sleep is definitely not helpful, and doesn't work, It's way to much talking mumble jumble. Sometimes it says a few things & then its quiet. The voice male or female doesn't help to sleep, if you ask me, keeps me wide awake. This app should have more sounds & more music for sleeping & it doesn't.","Review -> Sleep Meditations, Guided Sessions, Sleep Sounds, Music for Sleeping"
"Best Experience in Meditating, I have always found meditating hard, mind won't shut off, constant pain and medications. But I am actually starting to get to a deeper place then I've ever been before. I have insomnia (from my intractable Chronic pain) but this app has helped me get to sleep and when I wake from pain to go back to sleep. If you don't try, especially for the price your loss. I HIGHLY recommend","Review -> Personalized guided meditations, Sleep meditations, Guided breathing exercises, Singles (stand-alone guided meditations)"
"LOVE THIS! Just started using this, but a LIFE CHANGER! REALLY pulls me out of anxiety, overwhelm, frustration, uncertainly nervousness, muscle tension etc & brings me to a place of PEACE! content, relaxed& satisfied, Even HAPPY & grateful! I like the under 10 min meditations, b/c I honestly don't have time to sit there for 30 minutes or 1+ hrs. I'm just getting so overwhelmed trying to go through overwhelming circumstances by & I must do a lot & this give me a break & shows â®ï¸ in the storm","Review -> Personalized guided meditations, Bite-sized Singles, Animated breathing exercises, 10-day Plans, Guided breathing exercises, Calm Your Mind Anytime Anywhere feature, Sleep Well with Bedtime Relaxation Exercises"
"This app is simple and gets the job done. Tried headspace and calm, prefer this one more just based off my progress. I'm just trying to feel better at the end of the day so I really appreciate what this app has done. Haven't had it for that long and I'm on the free year trial but I will most likely be making the purchase. I'm on a 4 day streak and that seems like nothing but for me that is INSANE progress. I couldnt even meditate 2 days in a row and tried for years so I'm pleased with this app!","Review -> Personalized guided meditations, 10-day Plans, Singles, Animated breathing exercises, Foundations Plan"
"Started using this app to help me during a planned operation. I've found this extremely effective; the sleep sessions got me into a good routine and helped with worries before going into hospital. The walking session helped to get fit before the op. There's a session to help manage pain, used after the op, and the general daily meditation sessions have really helped me. Thank you so much.","Review -> Sleep sessions, Walking session, Pain management session, Daily meditation sessions"
I love this app. The nights I can't shut my mind off I can turn on one of the sleep programs and usually fall asleep by following the exercise. Worth every penny. I was having serious anxiety and only sleeping 2 or 3 hours a night. I'm now regularly getting at least 6 hours and often 7-8 hours. It has a breathing exercise to help you fall back to sleep that does work if you follow it and keep bringing yourself back to it when your mind wanders.,"Review -> SLEEP WELL WITH BEDTIME RELAXATION EXERCISES, Animated breathing exercises, Personalized guided meditations"
"after using this, insight timer, and headspace, I rank them in that order. Balance is the most intuitive. especially for a beginner, but even for the more intermediate to advanced, id still suggest it. Insight Timer is excellent too in that it is so much more open ended. You can use much of insight for free, so id suggest paying for Balance and supplementing it with Insight Timer. I'm sad to say Headspace is a distant 3rd in my opinion.","Review -> Personalized guided meditations, 10-day Plans, Singles, animated breathing exercises, sleep meditations, interactive features, Foundations Plan, Advanced Plan, guided breathing exercises, Bite-sized Singles, Research-backed activities, calming sounds, concrete meditation techniques"
Tried the first sleep thing they gave me for beginners. Physically could not do it. The things he was saying sounded dumb and the slowness and timing between each thing said literally gave me anxiety. I tried to press on and give it the benefit of a doubt but it only got worse for me. I just simply cannot do this. This is not for me. Going back to singing crystal bowls.,"Review -> Sleep meditations, Guided meditations, Breathing exercises, Personalized guided meditations"
"Most of these apps have <14 days of a free trial, it's not near enough. These folks offered me a whole year. 500 characters was not long enough for my initial review so I have to summarize it. 1. Really works/builds skill: I remember to use it more often now and I also meditate on my own much easier than before. 2. OPTIONS. Choose voice, duration, type of meditation (sleep, eating, SOS, midday reset, etc). Ofosu has the dreamiest voice ever. 1 yr = affordable. I paid it happily after trial.","Review -> Personalized guided meditations, Variety of meditation types (sleep, eating, SOS, midday reset, etc), Guided breathing exercises, Animated breathing exercises, Bite-sized Singles, 10-day Plans, Concrete meditation techniques (Breath Focus, Body Scan)"
"Honestly this is the best meditation app I've ever used. The interface is minimalist and straightforward! There's a meditation for every situation it is literal perfection! The minute my 1 year free trial is over, I am getting a lifetime subscription! I can truly say this is among the top 15 best decisions I've made in my life! Finally, Mr Ofosu voice is exactly what I needed. It perfectly soothes the anxious little black boy in me who didn't have a safe space. Please, never ruin this app","Review -> Personalized guided meditations, Variety of meditation sessions (Singles, 10-day Plans), Soothing voice/audio, Minimalist interface"
"A true learning experience. The app offers so much in the way of helping you calm yourself, relax better and sleep better. It is a valuable tool that takes you through the techniques step by step so you're learning it-- not just doing it to get by-- and it feels like you've got a friend who's a guru. What a brilliantly generous thing to give a free year! Something good for free here. Really great. Love it. Thank you to everyone who put it together and keep it going.","Review -> Personalized guided meditations, 10-day Plans, Singles, guided breathing exercises, sleep meditations, Foundations Plan, Animated breathing exercises"
Insomnia? No more! What can I say except after almost 27 years of insomnia after the death of my mom I finally sleep over 6 hours each night because of Balance! I listen to the lessons and other amazing tools for the length of time I need and I'm usually almost asleep before it ends. The guidance given feels like it's tailored specifically for me and I love that so much! I've been using it every night for almost a year. I don't know what I would do without it!,"Review -> Personalized guided meditations, Sleep meditations, Guided breathing exercises, 10-day Plans, Singles"
"Very helpful app, Ofosu's voice is so calming . Would like to see more meditations like bathroom, bubble bath, emotional pain, heartbreak, dissociation, more on stress related in general, separation, fear/phobias, getting back to sleep from a nightmare, and such . I would like also to listen more sleep stories, nothing better than listening a story before bed. Also love the podcasts,keep them coming. I think this app is her to stay 5 stars from me ! Great Job you guys, keep up the good work.","Review -> Singles, Sleep Stories, Podcasts, 10-day Plans, Guided Meditations, Sleep Meditations, Breathing Exercises, Relaxation Music, Focus Music, Foundations Plan, Advanced Plan, Personalized Guided Meditations, Animated Breathing Exercises, Concrete Meditation Techniques"
I was really skeptical about meditation I never understood it and couldn't figure out how to do it and honestly thought it was dumb. I didn't think after years of mental health treatment being on meds and random various therapy that this would actually help I have had tons of nervous breakdowns and hospitalizations and I WAS SHOCKED ON DAY 1 THAT THIS ACTUALLY HELPS A LOT! I have less anxiety and slept great and am ALOT calmer. with 2special needs kids teen/toddler stress is high. I'M AMAZED! ð,"Review -> Reduce daily anxiety and stress, Improve sleep, Increase focus, Personalized guided meditations, Guided breathing exercises, Sleep meditations, Singles (stand-alone guided meditations)"
"The techniques I've learned have really helped improve my life - I have more clarity, don't get overwhelmed as easily, can recenter myself quickly, etc. Even my reflexes have improved! I've gotten a lot more out of this app than I ever anticipated. Tonight I did the grief meditation for the first time & it was exactly what my heart needed. Ofosu & Leah, I just want to say a sincere Thank You. I've felt so supported & safe as I continue through my journey. Thank you for being our guides ð¤","Review -> Personalized guided meditations, 10-day Plans, Singles, guided breathing exercises, grief meditation"
"I was going to say I was annoyed because there are no meditations longer than 15 mins, but I saw another review saying it jumps to 20 without an option to make them shorter again? If that's true that's a huge oversight. I said in the app that I have done meditation in the past too so why am I locked out of the longer options and others are locked out of the shorter ones? Lol. Glad I got this free for the year","Review -> Personalized guided meditations, 10-day Plans, Singles, Animated breathing exercises, Foundations Plan, Advanced Plan"
"IT'S REAL!ð¯ THANK YOU BALANCEâ¼ï¸ð I'm 48yr old grandmother who has been thru whatever you can & even can't imagine. Trying hard to LEARN exactly the things BALANCE offers. I've tried & These types of things have NEVER been for me (Day 1 deleting several) ONLY 3 days in & I'm sticking with it, NOT doing my usual M.O., e.g. making excuses for skipping days ETC. With BALANCE, I look Forward to the next day ð & His voice is unbelievably calming. Not the irritating, upbeat, girly voices. lol(SORRY)","Review -> Personalized guided meditations, 10-day Plans, Guided sessions, Calming voices, Animated breathing exercises, Sleep meditations"
"It's wonderful, however it's quite expensive for such a small amount of content. If it wasn't for the free trial I probably wouldn't pay for it. Maybe add more sleep tracks that are the length of the Rain sounds (10 hours)? Maybe make some that have subliminal hypnosis embedded in the music for things like letting go, anxiety, depression, etc... But as of now there is way too little content for 70$ a year. *If I see more variety in your 10 hour long sleep tracks, I will change the star rating.","Review -> Sleep sounds, Subliminal hypnosis, 10-hour long sleep tracks, Personalized guided meditations, Sleep meditations, Sleep music, Relaxation music, Breathing exercises, Guided sessions, Meditation music, Calming sounds, White noise audio, Focus music, Animated breathing exercises, Singles, 10-day Plans, Foundations Plan, Advanced Plan, Bite-sized Singles, Research-backed activities, Concrete meditation techniques, Breath Focus, Body Scan"
"This app is now making me angry. I've done 50 days and just getting a basic meditation done is harder and harder. Look up how much people dislike the Body Scan. I was relieved when the app finally asked how much I enjoy Body Scan (Not at all). Its response ""Shame you don't like it, let's try more of it."" I'm now on sessions where I need to think about friends and things we've done in the past. This is not meditation! Meditation is about stillness and the present, not tracking back into the past.","Review -> Personalized guided meditations, 10-day Plans, Body Scan meditation technique, Guided sessions"
"I've been using Balance for just one day now and I am baffled about it's effects on me. After just one session with ofasu (delightful voice by the way!) I felt deeply relaxed, I hadn't felt that way in a long time. I love how the meditations are slow and clear. It gives you enough time to process things at your own speed. I would really love it if you added a plan or single for social anxiety and insecurities. I think it'd be a big help for a lot of people in todays world.","Review -> Personalized guided meditations, 10-day Plans, Singles, guided breathing exercises, meditation music, breathing exercises, sleep meditations 
Review -> 10-day Plans, Singles, guided meditations, breathing exercises"
"Please give this app a try, (NOT A SPONSOR) This app is a literal God send. It's the best I've ever used for meditation. When I first used It I felt great I'm using it more and more now. I just used the nap (30min) I fell asleep within 3 minutes! I have ADHD; I'm usually awake for a while. Unfortunately, I woke up from having a bad sleep apnea attack. Though I only slept 10 minutes I still feel great. I'll try it tonight with my CPAP on. Thank you for making this app. It's a game-changer. â¤","Review -> SLEEP WELL WITH BEDTIME RELAXATION EXERCISES, CALM YOUR MIND ANYTIME, ANYWHERE, Personalized guided meditations"
"Literally minutes after finishing my first 10 minute session for improving a sad mood, I cried in a way that I haven't in years. It was like letting out a shakened up bottle of soda. Don't know if it was the soothing voice or the simple breathing practices or something, but it just made it easy for me to let it out. Never thought something this cliche would happen to me. Having a voice guiding me while meditating really helped me to stay in the zone, I think.","Review -> Guided meditations, Soothing voice, Breathing practices, Personalized program"
"I like the app alot, but if reset my streak on me. I did the current days and once I finished it it then showed I finished today's and removed yesterday's meditation streak record and put me back at one day. Not exactly encouraging and really sort of discouraging like being cheated honestly. It also suggests using meditation about heat and cold for chronic pain... Two of the biggest triggers for pain in a majority of chronic pain conditions. That's a bit problematic.","Review -> Streak Tracking, Meditation Plans, Guided Meditations, Breathing Exercises"
"I was very curious about using Balance, but after almost a year, thanks to the one year free trial, I'm very,VERY satisfied! My free year trial is almost over ( as of October 17th ), but I'm willing to go another year with this app. My late Mom once said, "" There's always room for improvement."" I've improved so far, so why not? Another year wouldn't hurt! It's a LOT better than other apps in this category ( including the one rhymes with ð´ ). Thanks for a great app ð!","Review -> Personalized guided meditations, 10-day Plans, Singles, Sleep meditations, Breathing exercises"
I saw that they were offering a 1 year free so I signed up and canceled the subscription in the same day so I don't need to remember. It was super easy through the Google subscription console. So I'm on day 2. I used to meditate a decade ago but haven't since. This app is actually really awesome at easing you back in. I really like it so far and would 200% recommend to try if you can get that free year.,"Review -> Personalized guided meditations, 10-day Plans, Singles, Animated breathing exercises"
"The reviews are really good, so perhaps I'm the only one this happened to; but I was unable to use the 1-year trial. The screen would not go further--there was no check mark or 'OK' button. The back button took me back to the 30-day trial. It was quite strange. ETA: I uninstalled, because of the issue above. Then I got an email stating that I've received a free year. I thought, yay! I reinstalled. I clicked the link, and it just brought me back to the same situation I was in before. Ugh!ð¤¦ð½","Review -> Free Trial, Subscription Management"
"I love this app! I've been using the trial for a little over a week and this has been amazing. I use some of the songs for studying and sleeping. Both my productiveness and sleep has improved thanks to this app. All of the songs and sounds I've tried have been great. And allowing a year free trial is also amazing. I'm a non-working college student, so paying for the app just isn't an option right now. But when I do have the money, I'll be paying yearly for this.","Review -> Personalized guided meditations, Sleep meditations, Focus music, Free trial"
I can't remove my payment info so I'm deleting the app instead. The app itself is wonderful and has saved my life more than once. Unfortunately my free trial is over and my bank was hit for a charge that I couldn't cover. I looked before the free trial ended and couldn't see a single thing saying that I was on a trial or how to end the trial. Please make it easier to leave the trial. Im already at the end of my rope and I don't need this added stress. Please...,"Review -> Free Trial, Payment Information Management, Subscription Management, Trial Expiration Notification"
"**Pros**: Great app for navigating significant life changes long-term. New ideas to examine. Nothing to lose, free year. I paid, it's great. **Cons**: NOT ACCESSIBLE. Sells acceptance and inclusion swears they want to be more accessible-- someday. Captions, disallow cues for body parts that don't work, skip disorienting start animation, dizzying water flow animation...basic equitable access/benefit. Someday. They ""hope."" No plans or timeframe. Undercuts their entire message.","Review -> Animated breathing exercises, Guided meditations, Accessibility features (captions, disallow cues for body parts, skip disorienting start animation)"
"Can't use the app without payment info. You get a setup that makes you think you might get to use it, then you get told about the trial. Whichever option you try to use (30 days or a year), they want payment information. Absolutely not. If you want to reduce undue financial burdens on people as you claim, let people at least use the 30 day trial before prompting for payment. If they want to keep going, great for you. If not, respectfully let them back out without asking for payment info.","Review -> Free Trial, Payment Information, Subscription Model"
"Edit: Updated to 4 stars as the Devs reached out. The app is great, for the most part. My issue is the sleep sounds will stop playing randomly, but not every time. The app doesn't crash, it just stops playing. When I try to check, it starts whatever I was listening to from the beginning again. I've tried troubleshooting by clearing cache and data, uninstall/reinstall, checking permissions but nothing has worked.","Review -> SLEEP WELL WITH BEDTIME RELAXATION EXERCISES, Personalized guided meditations, CALM YOUR MIND ANYTIME, ANYWHERE"
"Free trial for a year? Astounding. Especially considering the quality I've experienced with this app. After only a couple of days and just a minute or two spent checking the app out (aside from about 40 minutes of guided meditation), I'm impressed with the couple of features I've seen and am excited to poke around the app some more after finishing this review. And to the developers, I say well done; and thank you for offering free trial. Thus, this app helps relieve financial stress in two ways.","Review -> Free Trial, Guided Meditation, Personalized Program"
"This is ok for beginners. I prefer the unguided. What's preventing me from taking advantage of their sale is the lack of binaural beats to select individually, along with different sounds like crickets, water, waterfalls, birds, brown, pink, white color, etc. Sound baths would also need to be added to justify their full retail price. Until then, I will just take advantage of the 1 year free trial.","Review -> 
- Binaural beats
- Individual sound selection (crickets, water, waterfalls, birds)
- Color options (brown, pink, white)
- Sound baths"
